PrescriptorName,NormCost,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings,Stringency
3C1_0C2_0C3_2C4_2C5_0C6_0C7_3C8_0H1_0H2_0H3_0H6,0.4667398897231864,3,0,0,2,2,0,0,3,0,0,0,0,10
3C1_0C2_0C3_2C4_2C5_0C6_0C7_3C8_0H1_1H2_0H3_0H6,0.4348905856015316,3,0,0,2,2,0,0,3,0,1,0,0,11
3C1_0C2_0C3_2C4_2C5_0C6_0C7_3C8_0H1_2H2_0H3_0H6,0.406530527352333,3,0,0,2,2,0,0,3,0,2,0,0,12
3C1_0C2_0C3_2C4_2C5_0C6_0C7_3C8_0H1_3H2_0H3_0H6,0.381249736758394,3,0,0,2,2,0,0,3,0,3,0,0,13
3C1_0C2_0C3_2C4_2C5_0C6_0C7_4C8_0H1_0H2_0H3_0H6,0.4468739385683404,3,0,0,2,2,0,0,4,0,0,0,0,11
3C1_0C2_0C3_2C4_2C5_0C6_0C7_4C8_0H1_1H2_0H3_0H6,0.41683454552871185,3,0,0,2,2,0,0,4,0,1,0,0,12
3C1_0C2_0C3_2C4_2C5_0C6_0C7_4C8_0H1_2H2_0H3_0H6,0.3900882415171879,3,0,0,2,2,0,0,4,0,2,0,0,13
3C1_0C2_0C3_2C4_2C5_0C6_0C7_4C8_0H1_3H2_0H3_0H6,0.36622696828004225,3,0,0,2,2,0,0,4,0,3,0,0,14
3C1_0C2_0C3_3C4_0C5_0C6_0C7_0C8_0H1_0H2_0H3_0H6,0.5979855483308049,3,0,0,3,0,0,0,0,0,0,0,0,6
3C1_0C2_0C3_3C4_0C5_0C6_0C7_0C8_0H1_1H2_0H3_0H6,0.5544343782767432,3,0,0,3,0,0,0,0,0,1,0,0,7
3C1_0C2_0C3_3C4_0C5_0C6_0C7_0C8_0H1_2H2_0H3_0H6,0.5157146522121284,3,0,0,3,0,0,0,0,0,2,0,0,8
3C1_0C2_0C3_3C4_0C5_0C6_0C7_0C8_0H1_3H2_0H3_0H6,0.4812174912836421,3,0,0,3,0,0,0,0,0,3,0,0,9
3C1_0C2_0C3_3C4_0C5_0C6_0C7_1C8_0H1_0H2_0H3_0H6,0.5659713789457187,3,0,0,3,0,0,0,1,0,0,0,0,7
3C1_0C2_0C3_3C4_0C5_0C6_0C7_1C8_0H1_1H2_0H3_0H6,0.5253596391822916,3,0,0,3,0,0,0,1,0,1,0,0,8
3C1_0C2_0C3_3C4_0C5_0C6_0C7_1C8_0H1_2H2_0H3_0H6,0.489244730367757,3,0,0,3,0,0,0,1,0,2,0,0,9
3C1_0C2_0C3_3C4_0C5_0C6_0C7_1C8_0H1_3H2_0H3_0H6,0.4570681285321958,3,0,0,3,0,0,0,1,0,3,0,0,10
3C1_0C2_0C3_3C4_0C5_0C6_0C7_2C8_0H1_0H2_0H3_0H6,0.5373145777195515,3,0,0,3,0,0,0,2,0,0,0,0,8
3C1_0C2_0C3_3C4_0C5_0C6_0C7_2C8_0H1_1H2_0H3_0H6,0.4993386238880977,3,0,0,3,0,0,0,2,0,1,0,0,9
3C1_0C2_0C3_3C4_0C5_0C6_0C7_2C8_0H1_2H2_0H3_0H6,0.4655582505799026,3,0,0,3,0,0,0,2,0,2,0,0,10
3C1_0C2_0C3_3C4_0C5_0C6_0C7_2C8_0H1_3H2_0H3_0H6,0.43545273511862714,3,0,0,3,0,0,0,2,0,3,0,0,11
3C1_0C2_0C3_3C4_0C5_0C6_0C7_3C8_0H1_0H2_0H3_0H6,0.5116026004183954,3,0,0,3,0,0,0,3,0,0,0,0,9
3C1_0C2_0C3_3C4_0C5_0C6_0C7_3C8_0H1_1H2_0H3_0H6,0.4759938944732449,3,0,0,3,0,0,0,3,0,1,0,0,10
3C1_0C2_0C3_3C4_0C5_0C6_0C7_3C8_0H1_2H2_0H3_0H6,0.44430359734962777,3,0,0,3,0,0,0,3,0,2,0,0,11
3C1_0C2_0C3_3C4_0C5_0C6_0C7_3C8_0H1_3H2_0H3_0H6,0.41606001929154646,3,0,0,3,0,0,0,3,0,3,0,0,12
3C1_0C2_0C3_3C4_0C5_0C6_0C7_4C8_0H1_0H2_0H3_0H6,0.48846801388929484,3,0,0,3,0,0,0,4,0,0,0,0,10
3C1_0C2_0C3_3C4_0C5_0C6_0C7_4C8_0H1_1H2_0H3_0H6,0.4549810931616521,3,0,0,3,0,0,0,4,0,1,0,0,11
3C1_0C2_0C3_3C4_0C5_0C6_0C7_4C8_0H1_2H2_0H3_0H6,0.4251775459125801,3,0,0,3,0,0,0,4,0,2,0,0,12
3C1_0C2_0C3_3C4_0C5_0C6_0C7_4C8_0H1_3H2_0H3_0H6,0.3985988073788884,3,0,0,3,0,0,0,4,0,3,0,0,13
3C1_0C2_0C3_3C4_1C5_0C6_0C7_0C8_0H1_0H2_0H3_0H6,0.5558394784475873,3,0,0,3,1,0,0,0,0,0,0,0,7
3C1_0C2_0C3_3C4_1C5_0C6_0C7_0C8_0H1_1H2_0H3_0H6,0.5160071669583999,3,0,0,3,1,0,0,0,0,1,0,0,8
3C1_0C2_0C3_3C4_1C5_0C6_0C7_0C8_0H1_2H2_0H3_0H6,0.4805741038711201,3,0,0,3,1,0,0,0,0,2,0,0,9
3C1_0C2_0C3_3C4_1C5_0C6_0C7_0C8_0H1_3H2_0H3_0H6,0.4490073904368001,3,0,0,3,1,0,0,0,0,3,0,0,10
3C1_0C2_0C3_3C4_1C5_0C6_0C7_1C8_0H1_0H2_0H3_0H6,0.527260523912601,3,0,0,3,1,0,0,1,0,0,0,0,8
3C1_0C2_0C3_3C4_1C5_0C6_0C7_1C8_0H1_1H2_0H3_0H6,0.4900488600643472,3,0,0,3,1,0,0,1,0,1,0,0,9
3C1_0C2_0C3_3C4_1C5_0C6_0C7_1C8_0H1_2H2_0H3_0H6,0.45694462905630917,3,0,0,3,1,0,0,1,0,2,0,0,10
3C1_0C2_0C3_3C4_1C5_0C6_0C7_1C8_0H1_3H2_0H3_0H6,0.4274331803567496,3,0,0,3,1,0,0,1,0,3,0,0,11
3C1_0C2_0C3_3C4_1C5_0C6_0C7_2C8_0H1_0H2_0H3_0H6,0.5016266965774961,3,0,0,3,1,0,0,2,0,0,0,0,9
3C1_0C2_0C3_3C4_1C5_0C6_0C7_2C8_0H1_1H2_0H3_0H6,0.46676522327506453,3,0,0,3,1,0,0,2,0,1,0,0,10
3C1_0C2_0C3_3C4_1C5_0C6_0C7_2C8_0H1_2H2_0H3_0H6,0.4357421199700049,3,0,0,3,1,0,0,2,0,2,0,0,11
3C1_0C2_0C3_3C4_1C5_0C6_0C7_2C8_0H1_3H2_0H3_0H6,0.4080887808994461,3,0,0,3,1,0,0,2,0,3,0,0,12
3C1_0C2_0C3_3C4_1C5_0C6_0C7_3C8_0H1_0H2_0H3_0H6,0.4785629907690276,3,0,0,3,1,0,0,3,0,0,0,0,10
3C1_0C2_0C3_3C4_1C5_0C6_0C7_3C8_0H1_1H2_0H3_0H6,0.4458226792297113,3,0,0,3,1,0,0,3,0,1,0,0,11
3C1_0C2_0C3_3C4_1C5_0C6_0C7_3C8_0H1_2H2_0H3_0H6,0.41666846924907347,3,0,0,3,1,0,0,3,0,2,0,0,12
3C1_0C2_0C3_3C4_1C5_0C6_0C7_3C8_0H1_3H2_0H3_0H6,0.3906706400551649,3,0,0,3,1,0,0,3,0,3,0,0,13
3C1_0C2_0C3_3C4_1C5_0C6_0C7_4C8_0H1_0H2_0H3_0H6,0.45776681830105953,3,0,0,3,1,0,0,4,0,0,0,0,11
3C1_0C2_0C3_3C4_1C5_0C6_0C7_4C8_0H1_1H2_0H3_0H6,0.4269243761614275,3,0,0,3,1,0,0,4,0,1,0,0,12
3C1_0C2_0C3_3C4_1C5_0C6_0C7_4C8_0H1_2H2_0H3_0H6,0.3994582005204394,3,0,0,3,1,0,0,4,0,2,0,0,13
3C1_0C2_0C3_3C4_1C5_0C6_0C7_4C8_0H1_3H2_0H3_0H6,0.3749619531926678,3,0,0,3,1,0,0,4,0,3,0,0,14
3C1_0C2_0C3_3C4_2C5_0C6_0C7_0C8_0H1_0H2_0H3_0H6,0.5181619104529692,3,0,0,3,2,0,0,0,0,0,0,0,8
3C1_0C2_0C3_3C4_2C5_0C6_0C7_0C8_0H1_1H2_0H3_0H6,0.4816356537835017,3,0,0,3,2,0,0,0,0,1,0,0,9
3C1_0C2_0C3_3C4_2C5_0C6_0C7_0C8_0H1_2H2_0H3_0H6,0.4491221928158189,3,0,0,3,2,0,0,0,0,2,0,0,10
3C1_0C2_0C3_3C4_2C5_0C6_0C7_0C8_0H1_3H2_0H3_0H6,0.4201412096008791,3,0,0,3,2,0,0,0,0,3,0,0,11
3C1_0C2_0C3_3C4_2C5_0C6_0C7_1C8_0H1_0H2_0H3_0H6,0.4925654850299769,3,0,0,3,2,0,0,1,0,0,0,0,9
3C1_0C2_0C3_3C4_2C5_0C6_0C7_1C8_0H1_1H2_0H3_0H6,0.45838143258440356,3,0,0,3,2,0,0,1,0,1,0,0,10
3C1_0C2_0C3_3C4_2C5_0C6_0C7_1C8_0H1_2H2_0H3_0H6,0.4279467917654146,3,0,0,3,2,0,0,1,0,2,0,0,11
3C1_0C2_0C3_3C4_2C5_0C6_0C7_1C8_0H1_3H2_0H3_0H6,0.4008124739307683,3,0,0,3,2,0,0,1,0,3,0,0,12
3C1_0C2_0C3_3C4_2C5_0C6_0C7_2C8_0H1_0H2_0H3_0H6,0.4695447750665715,3,0,0,3,2,0,0,2,0,0,0,0,10
3C1_0C2_0C3_3C4_2C5_0C6_0C7_2C8_0H1_1H2_0H3_0H6,0.43746452926450935,3,0,0,3,2,0,0,2,0,1,0,0,11
3C1_0C2_0C3_3C4_2C5_0C6_0C7_2C8_0H1_2H2_0H3_0H6,0.40889744904342284,3,0,0,3,2,0,0,2,0,2,0,0,12
3C1_0C2_0C3_3C4_2C5_0C6_0C7_2C8_0H1_3H2_0H3_0H6,0.38342490514805405,3,0,0,3,2,0,0,2,0,3,0,0,13
3C1_0C2_0C3_3C4_2C5_0C6_0C7_3C8_0H1_0H2_0H3_0H6,0.4487854167000816,3,0,0,3,2,0,0,3,0,0,0,0,11
3C1_0C2_0C3_3C4_2C5_0C6_0C7_3C8_0H1_1H2_0H3_0H6,0.4186038946144067,3,0,0,3,2,0,0,3,0,1,0,0,12
3C1_0C2_0C3_3C4_2C5_0C6_0C7_3C8_0H1_2H2_0H3_0H6,0.39171490713281554,3,0,0,3,2,0,0,3,0,2,0,0,13
3C1_0C2_0C3_3C4_2C5_0C6_0C7_3C8_0H1_3H2_0H3_0H6,0.3677357228002441,3,0,0,3,2,0,0,3,0,3,0,0,14
3C1_0C2_0C3_3C4_2C5_0C6_0C7_4C8_0H1_0H2_0H3_0H6,0.4300163480933357,3,0,0,3,2,0,0,4,0,0,0,0,12
3C1_0C2_0C3_3C4_2C5_0C6_0C7_4C8_0H1_1H2_0H3_0H6,0.4015417031515049,3,0,0,3,2,0,0,4,0,1,0,0,13
3C1_0C2_0C3_3C4_2C5_0C6_0C7_4C8_0H1_2H2_0H3_0H6,0.37617393951259104,3,0,0,3,2,0,0,4,0,2,0,0,14
3C1_0C2_0C3_3C4_2C5_0C6_0C7_4C8_0H1_3H2_0H3_0H6,0.3535315915959524,3,0,0,3,2,0,0,4,0,3,0,0,15
3C1_0C2_0C3_4C4_0C5_0C6_0C7_0C8_0H1_0H2_0H3_0H6,0.5732458602903854,3,0,0,4,0,0,0,0,0,0,0,0,7
3C1_0C2_0C3_4C4_0C5_0C6_0C7_0C8_0H1_1H2_0H3_0H6,0.5320028370445259,3,0,0,4,0,0,0,0,0,1,0,0,8
3C1_0C2_0C3_4C4_0C5_0C6_0C7_0C8_0H1_2H2_0H3_0H6,0.4953110082560108,3,0,0,4,0,0,0,0,0,2,0,0,9
3C1_0C2_0C3_4C4_0C5_0C6_0C7_0C8_0H1_3H2_0H3_0H6,0.46262007557504675,3,0,0,4,0,0,0,0,0,3,0,0,10
3C1_0C2_0C3_4C4_0C5_0C6_0C7_1C8_0H1_0H2_0H3_0H6,0.5431444256316601,3,0,0,4,0,0,0,1,0,0,0,0,8
3C1_0C2_0C3_4C4_0C5_0C6_0C7_1C8_0H1_1H2_0H3_0H6,0.5046642815931198,3,0,0,4,0,0,0,1,0,1,0,0,9
3C1_0C2_0C3_4C4_0C5_0C6_0C7_1C8_0H1_2H2_0H3_0H6,0.47042555223068294,3,0,0,4,0,0,0,1,0,2,0,0,10
3C1_0C2_0C3_4C4_0C5_0C6_0C7_1C8_0H1_3H2_0H3_0H6,0.4399153716359935,3,0,0,4,0,0,0,1,0,3,0,0,11
3C1_0C2_0C3_4C4_0C5_0C6_0C7_2C8_0H1_0H2_0H3_0H6,0.5161586771539155,3,0,0,4,0,0,0,2,0,0,0,0,9
3C1_0C2_0C3_4C4_0C5_0C6_0C7_2C8_0H1_1H2_0H3_0H6,0.4801598269580867,3,0,0,4,0,0,0,2,0,1,0,0,10
3C1_0C2_0C3_4C4_0C5_0C6_0C7_2C8_0H1_2H2_0H3_0H6,0.4481160089093014,3,0,0,4,0,0,0,2,0,2,0,0,11
3C1_0C2_0C3_4C4_0C5_0C6_0C7_2C8_0H1_3H2_0H3_0H6,0.4195556030966906,3,0,0,4,0,0,0,2,0,3,0,0,12
3C1_0C2_0C3_4C4_0C5_0C6_0C7_3C8_0H1_0H2_0H3_0H6,0.49190557059637524,3,0,0,4,0,0,0,3,0,0,0,0,10
3C1_0C2_0C3_4C4_0C5_0C6_0C7_3C8_0H1_1H2_0H3_0H6,0.45813357571479074,3,0,0,4,0,0,0,3,0,1,0,0,11
3C1_0C2_0C3_4C4_0C5_0C6_0C7_3C8_0H1_2H2_0H3_0H6,0.4280645288619271,3,0,0,4,0,0,0,3,0,2,0,0,12
3C1_0C2_0C3_4C4_0C5_0C6_0C7_3C8_0H1_3H2_0H3_0H6,0.401255222161943,3,0,0,4,0,0,0,3,0,3,0,0,13
3C1_0C2_0C3_4C4_0C5_0C6_0C7_4C8_0H1_0H2_0H3_0H6,0.470044475475548,3,0,0,4,0,0,0,4,0,0,0,0,11
3C1_0C2_0C3_4C4_0C5_0C6_0C7_4C8_0H1_1H2_0H3_0H6,0.43827735434736675,3,0,0,4,0,0,0,4,0,1,0,0,12
3C1_0C2_0C3_4C4_0C5_0C6_0C7_4C8_0H1_2H2_0H3_0H6,0.4099856450481792,3,0,0,4,0,0,0,4,0,2,0,0,13
3C1_0C2_0C3_4C4_0C5_0C6_0C7_4C8_0H1_3H2_0H3_0H6,0.38474966872724364,3,0,0,4,0,0,0,4,0,3,0,0,14
3C1_0C2_0C3_4C4_1C5_0C6_0C7_0C8_0H1_0H2_0H3_0H6,0.5333172370590022,3,0,0,4,1,0,0,0,0,0,0,0,8
3C1_0C2_0C3_4C4_1C5_0C6_0C7_0C8_0H1_1H2_0H3_0H6,0.4955814998920337,3,0,0,4,1,0,0,0,0,1,0,0,9
3C1_0C2_0C3_4C4_1C5_0C6_0C7_0C8_0H1_2H2_0H3_0H6,0.4619991019614373,3,0,0,4,1,0,0,0,0,2,0,0,10
3C1_0C2_0C3_4C4_1C5_0C6_0C7_0C8_0H1_3H2_0H3_0H6,0.43205531524757257,3,0,0,4,1,0,0,0,0,3,0,0,11
3C1_0C2_0C3_4C4_1C5_0C6_0C7_1C8_0H1_0H2_0H3_0H6,0.5064144660461157,3,0,0,4,1,0,0,1,0,0,0,0,9
3C1_0C2_0C3_4C4_1C5_0C6_0C7_1C8_0H1_1H2_0H3_0H6,0.4711505191261517,3,0,0,4,1,0,0,1,0,1,0,0,10
3C1_0C2_0C3_4C4_1C5_0C6_0C7_1C8_0H1_2H2_0H3_0H6,0.43975312823182544,3,0,0,4,1,0,0,1,0,2,0,0,11
3C1_0C2_0C3_4C4_1C5_0C6_0C7_1C8_0H1_3H2_0H3_0H6,0.4117573604770638,3,0,0,4,1,0,0,1,0,3,0,0,12
3C1_0C2_0C3_4C4_1C5_0C6_0C7_2C8_0H1_0H2_0H3_0H6,0.4822414418082922,3,0,0,4,1,0,0,2,0,0,0,0,10
3C1_0C2_0C3_4C4_1C5_0C6_0C7_2C8_0H1_1H2_0H3_0H6,0.44918929717992884,3,0,0,4,1,0,0,2,0,1,0,0,11
3C1_0C2_0C3_4C4_1C5_0C6_0C7_2C8_0H1_2H2_0H3_0H6,0.41975512812015436,3,0,0,4,1,0,0,2,0,2,0,0,12
3C1_0C2_0C3_4C4_1C5_0C6_0C7_2C8_0H1_3H2_0H3_0H6,0.39350345187448427,3,0,0,4,1,0,0,2,0,3,0,0,13
3C1_0C2_0C3_4C4_1C5_0C6_0C7_3C8_0H1_0H2_0H3_0H6,0.4604637349990615,3,0,0,4,1,0,0,3,0,0,0,0,11
3C1_0C2_0C3_4C4_1C5_0C6_0C7_3C8_0H1_1H2_0H3_0H6,0.4294018623394228,3,0,0,4,1,0,0,3,0,1,0,0,12
3C1_0C2_0C3_4C4_1C5_0C6_0C7_3C8_0H1_2H2_0H3_0H6,0.4017332662009204,3,0,0,4,1,0,0,3,0,2,0,0,13
3C1_0C2_0C3_4C4_1C5_0C6_0C7_3C8_0H1_3H2_0H3_0H6,0.37705117876003474,3,0,0,4,1,0,0,3,0,3,0,0,14
3C1_0C2_0C3_4C4_1C5_0C6_0C7_4C8_0H1_0H2_0H3_0H6,0.4407832802275104,3,0,0,4,1,0,0,4,0,0,0,0,12
3C1_0C2_0C3_4C4_1C5_0C6_0C7_4C8_0H1_1H2_0H3_0H6,0.41152186926165657,3,0,0,4,1,0,0,4,0,1,0,0,13
3C1_0C2_0C3_4C4_1C5_0C6_0C7_4C8_0H1_2H2_0H3_0H6,0.3854462815947663,3,0,0,4,1,0,0,4,0,2,0,0,14
3C1_0C2_0C3_4C4_1C5_0C6_0C7_4C8_0H1_3H2_0H3_0H6,0.36217793833015993,3,0,0,4,1,0,0,4,0,3,0,0,15
3C1_0C2_0C3_4C4_2C5_0C6_0C7_0C8_0H1_0H2_0H3_0H6,0.4975860768733402,3,0,0,4,2,0,0,0,0,0,0,0,9
3C1_0C2_0C3_4C4_2C5_0C6_0C7_0C8_0H1_1H2_0H3_0H6,0.4629632105267613,3,0,0,4,2,0,0,0,0,1,0,0,10
3C1_0C2_0C3_4C4_2C5_0C6_0C7_0C8_0H1_2H2_0H3_0H6,0.43214412985230133,3,0,0,4,2,0,0,0,0,2,0,0,11
3C1_0C2_0C3_4C4_2C5_0C6_0C7_0C8_0H1_3H2_0H3_0H6,0.4046463693629515,3,0,0,4,2,0,0,0,0,3,0,0,12
3C1_0C2_0C3_4C4_2C5_0C6_0C7_1C8_0H1_0H2_0H3_0H6,0.47346265821267147,3,0,0,4,2,0,0,1,0,0,0,0,10
3C1_0C2_0C3_4C4_2C5_0C6_0C7_1C8_0H1_1H2_0H3_0H6,0.4410414436948542,3,0,0,4,2,0,0,1,0,1,0,0,11
3C1_0C2_0C3_4C4_2C5_0C6_0C7_1C8_0H1_2H2_0H3_0H6,0.41218033576429564,3,0,0,4,2,0,0,1,0,2,0,0,12
3C1_0C2_0C3_4C4_2C5_0C6_0C7_1C8_0H1_3H2_0H3_0H6,0.3864267056142037,3,0,0,4,2,0,0,1,0,3,0,0,13
3C1_0C2_0C3_4C4_2C5_0C6_0C7_2C8_0H1_0H2_0H3_0H6,0.4517318393815532,3,0,0,4,2,0,0,2,0,0,0,0,11
3C1_0C2_0C3_4C4_2C5_0C6_0C7_2C8_0H1_1H2_0H3_0H6,0.42129808816851544,3,0,0,4,2,0,0,2,0,1,0,0,12
3C1_0C2_0C3_4C4_2C5_0C6_0C7_2C8_0H1_2H2_0H3_0H6,0.3941898467532702,3,0,0,4,2,0,0,2,0,2,0,0,13
3C1_0C2_0C3_4C4_2C5_0C6_0C7_2C8_0H1_3H2_0H3_0H6,0.3700015062858143,3,0,0,4,2,0,0,2,0,3,0,0,14
3C1_0C2_0C3_4C4_2C5_0C6_0C7_3C8_0H1_0H2_0H3_0H6,0.43210444824476096,3,0,0,4,2,0,0,3,0,0,0,0,12
3C1_0C2_0C3_4C4_2C5_0C6_0C7_3C8_0H1_1H2_0H3_0H6,0.4034568490108451,3,0,0,4,2,0,0,3,0,1,0,0,13
3C1_0C2_0C3_4C4_2C5_0C6_0C7_3C8_0H1_2H2_0H3_0H6,0.37793648381994355,3,0,0,4,2,0,0,3,0,2,0,0,14
3C1_0C2_0C3_4C4_2C5_0C6_0C7_3C8_0H1_3H2_0H3_0H6,0.35515354036926705,3,0,0,4,2,0,0,3,0,3,0,0,15
3C1_0C2_0C3_4C4_2C5_0C6_0C7_4C8_0H1_0H2_0H3_0H6,0.4143272122520208,3,0,0,4,2,0,0,4,0,0,0,0,13
3C1_0C2_0C3_4C4_2C5_0C6_0C7_4C8_0H1_1H2_0H3_0H6,0.38729964601368244,3,0,0,4,2,0,0,4,0,1,0,0,14
3C1_0C2_0C3_4C4_2C5_0C6_0C7_4C8_0H1_2H2_0H3_0H6,0.36320646814577573,3,0,0,4,2,0,0,4,0,2,0,0,15
3C1_0C2_0C3_4C4_2C5_0C6_0C7_4C8_0H1_3H2_0H3_0H6,0.341688843315177,3,0,0,4,2,0,0,4,0,3,0,0,16
3C1_1C2_0C3_0C4_0C5_0C6_0C7_0C8_0H1_0H2_0H3_0H6,0.5740860131916389,3,1,0,0,0,0,0,0,0,0,0,0,4
3C1_1C2_0C3_0C4_0C5_0C6_0C7_0C8_0H1_1H2_0H3_0H6,0.5273085913927688,3,1,0,0,0,0,0,0,0,1,0,0,5
3C1_1C2_0C3_0C4_0C5_0C6_0C7_0C8_0H1_2H2_0H3_0H6,0.48570921532775824,3,1,0,0,0,0,0,0,0,2,0,0,6
3C1_1C2_0C3_0C4_0C5_0C6_0C7_0C8_0H1_3H2_0H3_0H6,0.4486613708642853,3,1,0,0,0,0,0,0,0,3,0,0,7
3C1_1C2_0C3_0C4_0C5_0C6_0C7_1C8_0H1_0H2_0H3_0H6,0.538751649485886,3,1,0,0,0,0,0,1,0,0,0,0,5
3C1_1C2_0C3_0C4_0C5_0C6_0C7_1C8_0H1_1H2_0H3_0H6,0.4951440138604961,3,1,0,0,0,0,0,1,0,1,0,0,6
3C1_1C2_0C3_0C4_0C5_0C6_0C7_1C8_0H1_2H2_0H3_0H6,0.4563712384415675,3,1,0,0,0,0,0,1,0,2,0,0,7
3C1_1C2_0C3_0C4_0C5_0C6_0C7_1C8_0H1_3H2_0H3_0H6,0.4218221491927632,3,1,0,0,0,0,0,1,0,3,0,0,8
3C1_1C2_0C3_0C4_0C5_0C6_0C7_2C8_0H1_0H2_0H3_0H6,0.5072834617545373,3,1,0,0,0,0,0,2,0,0,0,0,6
3C1_1C2_0C3_0C4_0C5_0C6_0C7_2C8_0H1_1H2_0H3_0H6,0.4665159803740125,3,1,0,0,0,0,0,2,0,1,0,0,7
3C1_1C2_0C3_0C4_0C5_0C6_0C7_2C8_0H1_2H2_0H3_0H6,0.43024874989168904,3,1,0,0,0,0,0,2,0,2,0,0,8
3C1_1C2_0C3_0C4_0C5_0C6_0C7_2C8_0H1_3H2_0H3_0H6,0.3979412713130685,3,1,0,0,0,0,0,2,0,3,0,0,9
3C1_1C2_0C3_0C4_0C5_0C6_0C7_3C8_0H1_0H2_0H3_0H6,0.47919243481843327,3,1,0,0,0,0,0,3,0,0,0,0,7
3C1_1C2_0C3_0C4_0C5_0C6_0C7_3C8_0H1_1H2_0H3_0H6,0.4409536306676569,3,1,0,0,0,0,0,3,0,1,0,0,8
3C1_1C2_0C3_0C4_0C5_0C6_0C7_3C8_0H1_2H2_0H3_0H6,0.4069326074444469,3,1,0,0,0,0,0,3,0,2,0,0,9
3C1_1C2_0C3_0C4_0C5_0C6_0C7_3C8_0H1_3H2_0H3_0H6,0.37662787233941064,3,1,0,0,0,0,0,3,0,3,0,0,10
3C1_1C2_0C3_0C4_0C5_0C6_0C7_4C8_0H1_0H2_0H3_0H6,0.45403493798305045,3,1,0,0,0,0,0,4,0,0,0,0,8
3C1_1C2_0C3_0C4_0C5_0C6_0C7_4C8_0H1_1H2_0H3_0H6,0.4180709802921829,3,1,0,0,0,0,0,4,0,1,0,0,9
3C1_1C2_0C3_0C4_0C5_0C6_0C7_4C8_0H1_2H2_0H3_0H6,0.38606572902605374,3,1,0,0,0,0,0,4,0,2,0,0,10
3C1_1C2_0C3_0C4_0C5_0C6_0C7_4C8_0H1_3H2_0H3_0H6,0.35754430892043304,3,1,0,0,0,0,0,4,0,3,0,0,11
3C1_1C2_0C3_0C4_1C5_0C6_0C7_0C8_0H1_0H2_0H3_0H6,0.527996321203293,3,1,0,0,1,0,0,0,0,0,0,0,5
3C1_1C2_0C3_0C4_1C5_0C6_0C7_0C8_0H1_1H2_0H3_0H6,0.4852267978623604,3,1,0,0,1,0,0,0,0,1,0,0,6
3C1_1C2_0C3_0C4_1C5_0C6_0C7_0C8_0H1_2H2_0H3_0H6,0.44719424772034577,3,1,0,0,1,0,0,0,0,2,0,0,7
3C1_1C2_0C3_0C4_1C5_0C6_0C7_0C8_0H1_3H2_0H3_0H6,0.4133085353484106,3,1,0,0,1,0,0,0,0,3,0,0,8
3C1_1C2_0C3_0C4_1C5_0C6_0C7_1C8_0H1_0H2_0H3_0H6,0.49657910763512697,3,1,0,0,1,0,0,1,0,0,0,0,6
3C1_1C2_0C3_0C4_1C5_0C6_0C7_1C8_0H1_1H2_0H3_0H6,0.4566436681877419,3,1,0,0,1,0,0,1,0,1,0,0,7
3C1_1C2_0C3_0C4_1C5_0C6_0C7_1C8_0H1_2H2_0H3_0H6,0.42111663648316167,3,1,0,0,1,0,0,1,0,2,0,0,8
3C1_1C2_0C3_0C4_1C5_0C6_0C7_1C8_0H1_3H2_0H3_0H6,0.3894602088787025,3,1,0,0,1,0,0,1,0,3,0,0,9
3C1_1C2_0C3_0C4_1C5_0C6_0C7_2C8_0H1_0H2_0H3_0H6,0.4685407512235382,3,1,0,0,1,0,0,2,0,0,0,0,7
3C1_1C2_0C3_0C4_1C5_0C6_0C7_2C8_0H1_1H2_0H3_0H6,0.4311314994632722,3,1,0,0,1,0,0,2,0,1,0,0,8
3C1_1C2_0C3_0C4_1C5_0C6_0C7_2C8_0H1_2H2_0H3_0H6,0.3978414136731219,3,1,0,0,1,0,0,2,0,2,0,0,9
3C1_1C2_0C3_0C4_1C5_0C6_0C7_2C8_0H1_3H2_0H3_0H6,0.368178016501463,3,1,0,0,1,0,0,2,0,3,0,0,10
3C1_1C2_0C3_0C4_1C5_0C6_0C7_3C8_0H1_0H2_0H3_0H6,0.4434467843905421,3,1,0,0,1,0,0,3,0,0,0,0,8
3C1_1C2_0C3_0C4_1C5_0C6_0C7_3C8_0H1_1H2_0H3_0H6,0.40829782652354935,3,1,0,0,1,0,0,3,0,1,0,0,9
3C1_1C2_0C3_0C4_1C5_0C6_0C7_3C8_0H1_2H2_0H3_0H6,0.377017006325327,3,1,0,0,1,0,0,3,0,2,0,0,10
3C1_1C2_0C3_0C4_1C5_0C6_0C7_3C8_0H1_3H2_0H3_0H6,0.3491341575345807,3,1,0,0,1,0,0,3,0,3,0,0,11
3C1_1C2_0C3_0C4_1C5_0C6_0C7_4C8_0H1_0H2_0H3_0H6,0.4209170298347838,3,1,0,0,1,0,0,4,0,0,0,0,9
3C1_1C2_0C3_0C4_1C5_0C6_0C7_4C8_0H1_1H2_0H3_0H6,0.38780395463803446,3,1,0,0,1,0,0,4,0,1,0,0,10
3C1_1C2_0C3_0C4_1C5_0C6_0C7_4C8_0H1_2H2_0H3_0H6,0.3583246805255934,3,1,0,0,1,0,0,4,0,2,0,0,11
